"Time [s]"	"X-Loc. [mm]"	"Energy [eu]"
2368.34692	18.5805321	94.9997559
2368.84326	14.5729685	228.12442
2369.33081	-2.00377417	22.4999428
2369.3999	5.73811102	41.4842682
2369.69482	17.032156	31.0546074
2369.7688	15.483778	37.1874046
2370.26807	7.10432625	13.6523085
2371.29492	11.7494574	42.0311432
2371.43066	8.19729805	230.936905
2371.51636	14.7551298	401.873962
2371.97168	4.46297741	28.398365
2372.39795	11.840538	117.343452
2372.70386	9.19918919	28.63274
2372.85205	15.8481016	73.8279343
2373.31982	14.6640491	123.90593
2373.35156	2.45919538	32.8124161
2373.37793	8.74378395	307.186707
2374.22949	11.6583757	173.749557
2374.46802	8.28837872	50.9373703
2374.88989	10.4743233	29.7655487
2375.3374	10.4743233	79.296669
2375.57837	1.18406117	34.0233498
2376.18945	-0.182153657	29.4139881
2376.1936	14.8462114	75.9373093
2376.30884	9.0170269	51.7967415
2376.39258	19.4913406	51.0936203
2376.56372	8.19729805	49.0623741
2377.36182	13.662159	28.8671131
2377.76416	10.5654039	74.3748093
2377.96533	13.2978344	50.7811203
2377.97046	9.19918919	72.4998169
2378.38159	10.7475662	341.874115
2378.51343	18.6716137	44.4530106
2378.53394	20.6753941	36.6795921
2378.62012	13.4799967	25.7030602
2378.69702	5.37378693	30.6249218
2379.11279	13.935401	263.749329
2380.27612	17.6697216	80.468544
2381.33032	5.55594921	151.874619
2381.3667	12.0227003	101.249741
2381.40405	11.840538	66.3279572
2382.01147	3.00568104	35.5467834
2382.38159	19.127018	58.6717262
2382.57422	13.662159	75.9373093
2382.59131	3.73432922	17.4999561
2382.69946	12.7513485	1669.99573
2383.8999	17.9429646	19.960886
2384.04785	12.6602669	109.687218
2385.04468	12.6602669	216.249451
2385.41968	1.36622322	32.1092911
2385.6377	18.0340462	24.1015015
2385.77954	18.8537769	143.749634
2385.78198	6.19351625	72.9685669
2385.92432	9.5635128	307.186707
2387.10474	10.1099997	28.7889881
2387.24341	3.73432922	109.687218
2387.95435	12.2048626	53.5154877
2388.00317	13.1156721	67.2654495
2388.33032	13.5710773	211.249466
2388.70728	11.2029715	28.32024
2389.17383	9.29027081	186.249527
2389.49805	9.19918919	38.5155258
2389.60352	8.470541	47.4217529
2389.78198	14.0264816	254.999344
2389.92822	9.29027081	45.1561356
2389.96021	16.2124252	376.874023
2390.36987	17.7608013	76.9529266
2390.38135	16.9410744	24.6874371
2390.44287	8.56162262	41.4061432
2390.89673	11.840538	108.437225
2391.12842	11.2940521	169.999557
2391.52417	10.9297276	322.499176
2391.53198	11.2029715	51.0936203
2391.56323	11.2940521	167.187073
2391.59644	13.4799967	27.3436794
2391.81348	11.2029715	1053.74731
2392.03076	6.92216396	32.9296036
2392.30493	12.0227003	59.2185974
2392.57788	18.0340462	48.5936241
2392.59253	8.92594624	55.8592339
2392.74487	8.74378395	34.9217873
2393.04565	11.2029715	123.74968
2393.18188	11.840538	38.2420883
2394.06934	11.840538	149.062119
2394.81982	18.3983707	44.2186356
2394.99658	13.5710773	115.624702
2396.30786	13.3889151	295.624237
2396.53809	12.1137819	210.624466
2396.74854	-1.91269255	30.8202343
2397.6311	7.92405558	77.5779266
2397.71753	12.0227003	135.468399
2398.1377	10.018919	140.624634
2398.49878	14.8462114	114.37471
2398.8916	20.948637	16.5038643
2398.92676	17.4875603	44.0623856
2400.64185	18.5805321	19.5116692
2400.95654	10.2010794	259.686829
2400.97485	12.6602669	186.874527
2401.02246	11.4762144	644.998352
2401.7876	11.4762144	39.1405258
2402.0061	14.9372931	23.1640034
2402.125	11.840538	294.061737
2402.41626	10.292161	124.99968
2402.8313	-0.637558281	21.9921303
2403.09619	18.8537769	18.2226105
2403.42041	10.9297276	49.4529991
2404.00269	5.37378693	34.3358498
2404.56055	9.0170269	46.6405067
2404.62769	15.9391832	497.498718
2404.63086	15.9391832	265.936829
2404.84546	14.5729685	21.2108841
2406.64404	15.757021	37.6170921
2406.78833	8.470541	130.155914
2407.50146	17.5786419	40.312397
2407.8645	9.19918919	23.2030659
2408.62427	13.4799967	161.874588
2409.2915	18.3983707	40.703022
2409.46045	10.3832417	499.373718
2409.82324	14.3908062	108.437225
2410.07983	12.9335108	14.2577763
2410.39966	16.5767498	45.7030067
2410.40039	2.45919538	33.9452248
2410.69653	-1.18404436	42.8905144
2410.86401	8.92594624	46.7186317
2411.08301	11.6583757	137.030899
2411.11499	10.7475662	189.999512
2411.24805	21.6772861	34.8827248
2411.48633	-0.910801828	99.0622482
2412.09839	14.3908062	24.4921246
2412.23999	13.8443203	70.2341919
2412.58154	15.210535	789.997986
2412.71021	0.182170421	66.0935822
2412.71069	13.8443203	22.1874428
2412.97656	14.2997255	171.249557
2413.32178	5.46486807	36.5233421
2414.00928	11.9316196	36.4842834
2414.21411	12.0227003	44.6092606
2414.22729	11.6583757	139.062149
2414.4834	-1.54836845	41.0155182
2415.01587	10.5654039	114.68721
2415.16113	10.3832417	36.1717834
2415.17773	11.5672951	91.4060135
2415.57495	7.46865034	333.749146
2415.74121	13.8443203	50.7811203
2416.88647	13.2067528	90.7810211
2416.88745	9.5635128	38.9061508
2417.55811	10.6564856	549.998596
2417.6814	10.7475662	31.5624199
2418.14233	18.3983707	53.7498627
2418.14307	13.5710773	93.9060059
2418.54004	16.5767498	69.1404495
2419.52393	15.3016167	33.5155411
2419.6582	0.819737077	18.3593273
2419.80688	11.2029715	19.0233879
2419.83008	18.3072891	68.6716995
2420.60571	4.37189627	36.9530296
2420.68481	12.6602669	54.0623627
2421.08081	8.92594624	37.4999046
2421.23584	12.9335108	91.0935135
2421.41187	16.0302639	33.0467911
2421.56885	9.19918919	34.9217873
2421.59424	11.4762144	542.498596
2422.15479	11.3851337	138.437149
2422.76636	12.0227003	309.374207
2423.18604	4.37189627	39.921772
2423.3855	9.19918919	121.874687
2423.46436	7.10432625	23.3593159
2424.29834	9.83675671	26.7968063
2424.70508	13.1156721	36.8749046
2424.88257	8.37946033	81.249794
2425.02954	12.1137819	100.780991
2425.23828	21.0397186	36.9530296
2426.16504	11.2940521	63.2029648
2428.9707	13.1156721	98.1247482
2429.16602	11.1118898	99.3747482
2429.18188	10.6564856	1354.99658
2429.27808	2.91460013	23.2421284
2429.62305	12.8424292	38.9842758
2430.05396	18.1251278	26.0546207
2431.24292	1.91270936	41.7186432
2431.25781	18.2162075	35.9374084
2431.94873	14.0264816	36.6014671
2432.71411	9.92783737	52.4217415
2432.93091	15.5748596	46.0936317
2432.99316	10.292161	55.3904839
2434.00513	0.364332467	46.6405067
2434.4939	20.402153	54.8436089
2435.06714	9.83675671	35.7420959
2435.35913	9.83675671	28.398365
2435.52832	11.2940521	123.280937
2436.46118	-1.821612	12.7929363
2436.92798	0.0910889357	7969.97949
2437.32617	4.55405855	37.2655296
2437.89648	20.1289101	105.937225
2438.02881	12.1137819	189.999512
2438.74512	6.01135445	86.5622787
2439.0127	10.2010794	87.3435287
2439.14355	19.4913406	39.999897
2439.37305	2.36811447	67.6560745
2439.93994	5.55594921	36.2889709
2440.22632	15.6659412	95.1560059
2440.5083	16.1213455	48.1248779
2442.3877	13.2978344	125.15593
2442.83496	14.1175632	150.468369
2443.19507	12.5691862	39.5702095
2444.3562	6.10243511	30.5467968
2444.37305	8.10621643	25.8202457
2445.1792	8.28837872	256.561829
2446.80176	19.8556671	40.234272
2447.17896	17.9429646	27.4218044
2448.14087	3.46108627	103.437233
2448.14209	1.82162786	51.9529915
2449.28076	7.19540739	49.9217453
2449.36865	9.83675671	124.68718
2449.63037	10.2010794	186.562027
2449.66235	10.8386478	362.499084
2450.04126	9.29027081	41.8748932
2450.54346	14.1175632	238.43689
2450.6936	22.223772	34.5702248
2451.73999	12.8424292	234.999405
2452.03833	14.8462114	260.624329
2452.14722	9.92783737	27.0702438
2452.21729	15.3926964	340.624115
2452.81348	11.2940521	38.2030258
2453.20142	4.00757217	81.718544
2453.66626	18.5805321	21.1718216
2453.87646	4.37189627	13.8866835
2454.61597	2.45919538	53.1248627
2454.78369	15.9391832	18.5155773
2455.16138	7.92405558	147.343369
2456.32031	6.37567854	116.405952
2456.99194	18.4894505	37.1483421
2457.27002	16.2124252	20.5468216
2457.58716	11.6583757	55.6248589
2458.7644	7.92405558	62.1873398
2459.45313	10.6564856	66.4060822
2459.97144	4.55405855	14.8437119
2460.07153	11.840538	43.3592644
2460.12231	21.3129635	38.6717758
2460.71436	19.5824242	26.6014938
2461.24048	7.74189329	37.1874046
2461.56055	11.4762144	50.2342453
2461.76953	10.8386478	101.249741
2461.77441	2.45919538	47.4217529
2462.50732	15.210535	338.124146
2463.54272	10.018919	102.343491
2463.73779	12.1137819	95.4685059
2464.01929	12.1137819	95.6247559
2465.76001	19.4913406	106.874725
2466.14917	12.9335108	52.1092415
2466.7959	5.73811102	62.4217148
2467.43042	15.210535	931.24762
2468.08911	6.19351625	16.9335499
2468.42578	4.64513922	19.7460423
2468.89648	15.483778	29.6483612
2468.91211	10.2010794	724.998169
2469.43115	9.38135147	46.5623817
2470.50708	2.45919538	16.4257393
2470.76416	10.4743233	78.984169
2470.90918	11.840538	399.998962
2471.18555	12.6602669	101.718491
2472.16724	11.2940521	102.187241
2472.21167	14.3908062	33.3983536
2474.1792	12.1137819	85.3122787
2474.99561	10.5654039	246.561874
2476.01953	15.1194534	43.9842606
2476.50415	10.1099997	78.2029266
2476.53857	13.2067528	34.1014748
2476.77759	3.64324832	90.1560211
2477.01929	11.840538	41.5623932
2477.80957	3.73432922	173.437057
2477.81836	19.3091793	80.156044
2478.47388	21.6772861	29.7264862
2480.29321	14.7551298	38.1249008
2480.38477	6.01135445	113.43721
2480.54492	5.82919216	46.4842567
2480.81592	14.2086449	184.062027
2481.06958	5.46486807	24.4530621
2481.23071	15.1194534	145.624634
2481.25586	16.6678314	304.686707
2482.12354	14.2086449	103.437233
2482.43384	16.2124252	27.7733669
2483.60571	19.3091793	57.10923
2484.17188	10.292161	56.718605
2485.74536	11.6583757	202.186981
2486.71216	13.8443203	97.3434982
2487.12378	9.38135147	19.9804173
2487.25366	21.22188	392.498993
2487.92065	14.1175632	92.6560135
2488.76099	8.65270329	100.312241
2489.05981	4.37189627	39.999897
2491.146	15.483778	37.1483421
2492.2627	13.1156721	125.93718
2492.69385	10.6564856	103.593483
2494.75708	9.38135147	29.4530487
2495.48364	12.9335108	61.2498436
2495.83936	11.1118898	62.1873398
2497.88623	15.8481016	26.7968063
2499.55396	12.9335108	386.874023
2499.87646	11.3851337	140.468384
2500.85376	5.00946283	34.2577248
2501.10742	10.2010794	27.5780544
2501.41797	13.4799967	131.718414
2502.38525	15.9391832	152.968353
2503.3291	13.7532387	64.0623398
2503.35962	3.91649127	33.3592911
2503.7207	8.74378395	604.373474
2504.10938	11.2940521	111.87471
2505.44507	5.64703035	65.4685822
2506.12183	10.292161	138.437149
2506.14282	11.6583757	136.249649
2507.64355	11.840538	143.749634
2508.07593	14.7551298	32.6171036
2508.11206	-1.91269255	55.5467339
2508.51538	8.10621643	24.7264996
2509.29175	9.38135147	199.061996
2511.19263	14.7551298	73.9060593
2511.40601	6.10243511	30.7030468
2511.4707	4.00757217	47.1092529
2511.61035	16.2124252	81.562294
2511.93335	1.18406117	39.2186508
2512.68848	8.38190317E-006	67.3435745
2513.3562	2.91460013	26.6405563
2513.64795	15.757021	109.530968
2514.19727	14.7551298	29.4530487
2515.18018	3.00568104	22.0311928
2515.61914	9.83675671	66.7185822
2516.67383	6.01135445	33.2421036
2517.46606	15.5748596	34.7655373
2518.83618	11.840538	25.4296227
2520.30713	11.3851337	46.7967567
2520.3103	13.4799967	84.3747864
2521.34814	9.83675671	70.4685669
2522.4585	11.9316196	1016.24738
2522.82031	6.92216396	29.4530487
2523.03052	6.92216396	25.2733727
2523.76123	9.38135147	195.624496
2524.21826	11.7494574	529.998657
2524.22485	12.2959423	1128.74707
2524.85767	9.29027081	37.0702171
2525.35889	9.10810852	28.32024
2525.44116	18.1251278	52.7342415
2525.52905	9.74567509	33.0858536
2525.58594	18.6716137	30.1952343
2526.27539	19.9467468	49.9217453
2526.31348	12.5691862	359.374084
2527.55371	22.1326904	25.5077477
2527.78003	9.5635128	43.0467644
2528.32959	16.1213455	129.374664
2531.32495	10.2010794	276.874298
2533.12085	11.7494574	107.812225
2533.39819	3.46108627	244.999374
2533.89844	7.37756968	1069.99731
2534.59741	12.2959423	255.311844
2535.1792	10.2010794	187.812012
2536.34473	13.662159	165.624573
2536.48193	10.292161	52.0311165
2536.55005	12.2959423	52.3436165
2537.0896	9.47243214	32.8514786
2537.2041	9.47243214	104.687233
2537.73804	8.10621643	39.687397
2538.90601	4.18973446	168.749573
2540.66309	14.2997255	57.187355
2541.72949	14.2997255	821.247925
2542.56421	14.2086449	98.4372482
2542.93457	13.7532387	109.999718
2543.00415	12.2048626	81.249794
2543.00732	13.2978344	409.373962
2544.38403	16.3035069	47.5780029
2546.32861	8.37946033	386.249023
2546.75244	1.00189912	28.0468025
2546.83716	0.273250967	24.6483746
2548.85156	8.38190317E-006	105.780983
2549.17285	10.292161	151.718369
2549.73975	12.3870239	14.2968388
2550.39233	11.5672951	65.7029572
2550.74072	18.2162075	30.3514843
2551.17114	6.10243511	101.093491
2552.16772	15.9391832	525.623657
2553.00952	3.37000513	41.7967682
2553.25171	19.9467468	29.1014881
2553.48486	9.83675671	58.1248512
2555.41626	13.3889151	84.3747864
2555.43335	12.3870239	167.812073
2555.89966	9.65459442	86.0935287
2556.29712	8.37946033	394.998993
2558.08862	3.91649127	68.1248245
2558.12451	6.19351625	39.1795883
2558.37793	4.46297741	22.9686909
2558.95801	11.6583757	187.812012
2559.53101	12.7513485	100.312241
2561.01172	-0.637558281	19.5702629
2562.0061	10.3832417	94.0622559
2562.15015	13.3889151	420.623932
2562.40381	2.91460013	30.9374199
2562.40503	13.2978344	59.2967224
2562.95898	13.1156721	31.4061699
2562.96509	13.4799967	102.187241
2563.44775	11.9316196	605.623474
2564.08179	16.2124252	24.9608727
2564.5686	16.3035069	31.4452324
2566.73242	11.0208092	48.0467529
2566.91016	8.10621643	54.2967377
2567.15503	11.1118898	71.4841919
2567.33667	16.5767498	33.4764786
2568.02148	10.5654039	112.34346
2568.07104	10.6564856	59.9217224
2570.65625	4.46297741	38.2030258
2571.85278	2.82351899	66.9529572
2572.09668	9.83675671	143.437134
2573.45825	10.018919	20.4686985
2573.57373	11.0208092	316.561676
2573.60962	14.9372931	69.9216995
2573.77148	4.00757217	23.2811909
2574.59302	13.2978344	551.248596
2575.51904	13.5710773	75.2341843
2575.82373	12.6602669	688.74823
2576.08496	12.0227003	109.062218
2577.17334	11.4762144	222.499435
2577.78882	12.0227003	17.7343292
2578.13989	5.19162512	158.280838
2578.75073	14.2997255	154.218353
2579.58936	8.56162262	17.3437061
2579.60229	6.10243511	30.7421093
2580.87183	13.0245905	30.3124218
2582.28223	3.55216718	23.4765015
2582.40063	-1.91269255	13.7890272
2582.93921	15.3926964	31.3280449
2584.67944	6.64892149	66.7967072
2585.62549	3.37000513	74.1404343
2585.81274	21.8594475	77.4998016
2586.71289	9.74567509	21.5233822
2589.19238	17.4875603	73.6716843
2589.73755	11.2940521	38.2030258
2590.22656	15.6659412	262.499329
2590.23853	12.0227003	59.9217224
2591.98413	14.8462114	164.062073
2592.07715	13.2067528	314.374207
2592.09521	18.3983707	51.7186165
2592.3418	11.0208092	195.624496
2592.34937	10.9297276	263.749329
2592.52881	12.6602669	67.5779495
2592.54785	9.65459442	91.7185135
2592.63647	10.2010794	34.6483498
2593.07153	13.2978344	133.280914
2593.07251	21.6772861	39.7264595
2594.17041	15.0283737	96.8747482
2596.00366	10.018919	63.593586
2596.84644	7.10432625	124.68718
2597.00684	19.6735039	31.9921055
2597.36938	11.9316196	919.99762
2598.68311	10.6564856	22.4999428
2598.74805	12.2048626	134.530899
2598.97339	11.0208092	24.8436871
2599.70044	7.46865034	29.6483612
2602.19897	6.55783987	27.6952419
2602.53931	10.2010794	39.531147
2603.95654	15.6659412	208.436966
2604.01733	21.5862064	46.6405067
2604.73462	15.6659412	50.6248703
2606.60107	13.8443203	24.2577496
2606.82666	8.65270329	46.9530029
2608.16895	18.2162075	34.5311623
2608.34985	5.10054398	24.8827496
2608.8103	14.2997255	1169.99695
2608.88428	16.1213455	32.7733536
2609.03589	9.19918919	65.7810822
2610.15698	5.28270626	34.4139748
2610.5647	14.2086449	115.780952
2611.80103	8.92594624	112.65596
2612.56934	-1.18404436	43.9061394
2612.65063	8.10621643	61.2498436
2613.57593	4.91838217	141.874634
2614.64307	16.8499928	51.9529915
2614.92432	15.0283737	163.749588
2615.23755	12.8424292	18.5546398
2615.26514	7.28648806	27.1483688
2615.47974	-0.637558281	37.1092796
2616.54639	7.83297443	35.2342834
2616.56348	21.22188	21.3671322
2616.88037	2.0037899	123.90593
2617.92798	0.455413014	25.4686852
2618.18994	3.82541037	199.374496
2618.23169	16.6678314	62.8123398
2618.87329	10.4743233	194.374496
2620.57593	15.0283737	241.561874
2622.64087	14.3908062	213.749451
2622.81006	13.8443203	51.0154953
2623.14917	10.7475662	56.874855
2623.58179	16.0302639	60.3904686
2623.62769	13.2978344	92.0310135
2623.68726	10.018919	85.7810287
2623.99756	16.1213455	318.436676
2624.57568	9.5635128	53.8279877
2627.32251	15.3926964	27.6952419
2628.08374	-0.364315689	43.0467644
2628.44434	8.92594624	49.9217453
2628.44849	9.19918919	77.4998016
2628.55249	9.10810852	81.249794
2629.61157	14.6640491	75.3123093
2631.17798	10.2010794	115.780952
2631.83911	13.2067528	107.655975
2632.05835	18.9448566	96.4060059
2632.1936	14.9372931	348.124115
2632.40649	13.7532387	49.4529991
2633.16528	14.0264816	108.437225
2633.32373	12.0227003	749.998108
2633.33276	12.2048626	201.874481
2633.34302	13.935401	164.999573
2633.34839	7.46865034	119.374695
2633.43188	11.5672951	19.9999485
2633.7019	13.8443203	43.8280144
2633.88208	1.45730472	16.6991768
2633.94556	19.5824242	169.062073
2634.00732	8.56162262	35.5858459
2634.03271	17.8518829	63.906086
2634.13696	14.3908062	58.8279762
2634.2605	14.9372931	45.8592567
2634.48779	13.8443203	27.2264919
2634.84106	3.73432922	30.0780487
2635.44409	9.0170269	28.1249275
2635.44995	3.00568104	18.9257336
2635.46631	7.10432625	68.6716995
2636.354	3.82541037	53.4373627
2636.54126	1.54838526	40.390522
2636.54639	15.6659412	612.498413
2637.30298	12.0227003	673.748291
2637.94629	14.0264816	152.343353
2638.11792	19.7645855	65.1560822
2639.38818	7.55973101	93.2810135
2639.71118	14.0264816	140.624634
2641.35181	15.5748596	570.623535
2641.59717	15.5748596	258.436829
2642.45313	20.7664757	29.7264862
2642.65991	-1.27512586	28.4374275
2643.61572	14.3908062	118.593445
2644.21582	4.46297741	77.8904266
2644.23999	1.36622322	27.8124294
2645.40649	11.1118898	1707.49561
2647.54077	2.36811447	32.8124161
2647.59399	10.6564856	30.6639843
2647.92944	10.8386478	56.01548
2648.47241	14.7551298	158.124588
2649.3457	16.6678314	53.7498627
2649.91797	13.3889151	228.43692
2649.9292	8.470541	173.437057
2651.30762	9.65459442	54.3748627
2651.70776	18.6716137	12.6952801
2651.85156	18.4894505	66.3279572
2652.78101	10.5654039	67.9685745
2652.78345	18.8537769	41.1717682
2654.05176	10.5654039	63.2029648
2656.17554	15.8481016	20.039011
2656.92383	8.65270329	168.749573
2659.11206	10.3832417	247.186874
2660.67456	14.6640491	63.749836
2660.70874	15.1194534	87.1872787
2661.66333	5.82919216	24.8436871
2661.67822	3.91649127	39.1405258
2662.62769	15.5748596	62.6560898
2663.53931	2.09487128	68.7498245
2665.21143	-1.09296381	20.8593216
2665.7605	16.6678314	138.280899
2666.65503	12.2048626	48.5936241
2666.71216	14.4818869	165.937073
2666.771	16.3035069	26.5624313
2666.77734	14.1175632	359.999084
2666.92114	12.8424292	338.124146
2667.22925	1.54838526	38.9842758
2667.48657	18.3072891	28.242115
2667.52319	5.73811102	12.0507507
2668.65332	4.2808156	69.2185745
2669.09619	11.9316196	85.6247787
2669.10352	12.0227003	505.623718
2669.31152	11.5672951	69.9998245
2669.48242	12.9335108	16.0351143
2669.67798	19.9467468	25.3514977
2670.35449	11.9316196	36.4452209
2670.83276	4.91838217	24.8046246
2671.59814	9.5635128	116.718452
2671.89575	9.29027081	36.3670959
2672.21362	9.29027081	29.3358631
2672.65527	20.8575573	26.0546207
2672.85693	10.292161	141.718384
2673.35742	4.00757217	53.1248627
2674.05298	1.45730472	28.7889881
2675.22461	3.73432922	26.1718082
2675.81958	6.4667592	59.9217224
2676.03906	4.46297741	65.1560822
2676.04272	14.3908062	117.030952
2676.15283	13.2067528	552.498596
2676.23291	10.7475662	79.296669
2676.58936	9.92783737	39.3358383
2676.66016	13.2978344	19.6093254
2676.96362	14.2086449	269.686798
2679.13013	11.7494574	185.624527
2679.34814	3.82541037	32.2655411
2679.4375	4.73622036	111.87471
2679.91455	21.3129635	46.7967567
2681.13257	17.7608013	93.1247635
2681.13916	4.91838217	42.8905144
2682.56958	15.9391832	227.81192
2682.7561	13.3889151	22.5390053
2683.73608	18.3983707	39.3358383
2683.97046	10.6564856	40.781147
2684.47314	7.74189329	29.7264862
2685.3103	12.2048626	388.123993
2686.67896	18.4894505	34.9999123
2687.72437	4.55405855	17.8905792
2687.97339	13.3889151	383.124023
2688.87158	5.64703035	67.3435745
2689.11401	6.10243511	153.437103
2689.71216	12.7513485	38.8280258
2689.74463	16.6678314	28.16399
2689.77588	11.9316196	258.749329
2690.81226	7.10432625	28.9061756
2690.86182	9.74567509	159.062088
2691.42041	20.7664757	15.7616787
2691.51733	13.4799967	626.248413
2691.73218	20.948637	35.4295959
2691.76489	21.4951248	49.9217453
2692.48047	14.2086449	73.2810593
2693.82397	9.19918919	17.871048
2694.71216	17.1232376	559.998596
2694.72241	14.9372931	193.437012
2695.11646	14.2086449	30.0389862
2695.12793	14.8462114	77.3435516
2695.65674	11.4762144	46.1717567
2696.31079	11.5672951	141.718384
2696.5105	20.5843143	28.5155525
2696.51123	14.0264816	246.561874
2696.5481	6.37567854	37.3827171
2697.38452	7.74189329	68.5154495
2699.20605	-0.0910731032	17.4999561
2699.79272	9.47243214	37.3436546
2699.87573	4.55405855	65.9373322
2701.42871	13.4799967	207.499466
2701.47144	11.6583757	107.968475
2701.5249	21.7683678	39.999897
2701.6731	19.2180977	243.124374
2701.73438	13.3889151	506.873688
2703.35962	10.4743233	221.874435
2703.81421	18.0340462	60.1560974
2704.21411	10.7475662	63.984211
2704.51172	10.8386478	105.155983
2707.44263	9.19918919	38.6327133
2707.9856	11.2029715	117.499702
2708.10986	13.2978344	22.4999428
2708.13892	13.2067528	666.248291
2708.65454	5.55594921	30.2342968
2709.6167	13.2978344	413.748932
2709.70166	21.1308002	25.8983707
2711.53027	18.9448566	22.8905659
2711.98193	2.18595195	22.1093178
2712.02002	8.83486462	32.9296036
2712.23975	10.7475662	636.248352
2712.59204	13.2067528	94.9997559
2715.59863	12.0227003	61.8748398
2715.66943	15.3926964	78.3591766
2716.08301	7.74189329	23.515564
2716.12402	20.3110733	42.9686394
2717.14551	11.3851337	83.1247864
2717.91187	11.2940521	85.7810287
2717.95654	-1.821612	66.1717072
2718.89917	13.1156721	92.1872635
2718.96362	11.6583757	92.9685135
2719.21045	10.5654039	1164.99707
2721.24634	9.74567509	50.8592453
2722.58887	0.546494484	13.6523085
2722.677	8.37946033	156.093353
2723.04761	16.4856682	90.6247711
2723.1377	13.4799967	236.87439
2723.43018	9.83675671	154.999603
2723.47559	20.4932327	47.1092529
2723.69482	17.3964806	51.0936203
2724.46216	12.0227003	95.7810059
2724.74292	14.8462114	53.5154877
2726.11401	9.92783737	107.343475
2730.51587	15.5748596	331.249146
2730.67065	11.9316196	146.562119
2731.80615	14.3908062	96.2497559
2731.9939	18.6716137	27.1483688
2735.35059	11.9316196	122.968437
2737.68848	5.28270626	36.6795921
2737.84058	-0.273235142	19.9022923
2738.92773	17.9429646	41.4061432
2739.83569	15.3926964	60.6248436
2739.99146	13.662159	41.4842682
2741.37329	17.6697216	78.0466766
2741.56396	9.19918919	1038.74731
2742.91895	6.2845974	98.1247482
2742.92358	16.1213455	409.373962
2742.97534	1.36622322	22.6952553
2744.66553	8.65270329	27.1874313
2746.89868	6.01135445	101.718491
2746.91602	11.840538	326.874176
2747.42944	10.292161	106.249725
2748.42139	11.5672951	195.311996
2749.14453	1.54838526	37.3045921
2749.28198	21.9505272	24.0233765
2749.30396	5.19162512	52.1092415
2749.90039	1.00189912	26.0155582
2751.99658	9.38135147	189.687012
2752.96606	12.3870239	39.4920845
2752.96753	12.0227003	95.3122559
2754.51953	8.19729805	97.3434982
2755.56689	11.840538	287.499268
2755.70068	20.2199898	36.6795921
2757.28931	10.2010794	45.8592567
2757.50415	15.6659412	26.0546207
2757.89966	8.38190317E-006	85.3122787
2757.91113	14.4818869	251.561859
2758.28589	2.36811447	39.7264595
2758.65112	6.8310833	54.6092339
2758.73511	1.27514267	51.0154953
2758.93823	12.2959423	164.999573
2759.35645	4.64513922	157.968338
2759.49316	12.1137819	28.4374275
2760.03076	13.7532387	137.030899
2760.72998	18.6716137	25.0389977
2760.94922	5.10054398	38.6717758
2760.96777	14.7551298	86.0935287
2761.83179	13.5710773	44.2186356
2762.45898	16.4856682	62.2654648
2762.97534	12.5691862	50.9373703
2763.99609	12.7513485	38.7108383
2764.04321	4.2808156	37.6561546
2764.10181	21.4040432	25.7030602
2764.21558	10.5654039	23.6327515
2765.12964	15.1194534	102.812241
2765.17139	18.9448566	44.0623856
2765.22754	4.8273015	27.3827419
2765.32959	5.46486807	16.7382393
2765.41284	8.19729805	43.0467644
2766.78149	11.9316196	42.8123894
2767.00122	13.3889151	489.373749
2767.37744	16.2124252	34.0233498
2767.37866	10.018919	95.9372559
2768.19263	12.3870239	454.37384
2768.63379	16.1213455	624.998413
2768.92334	16.7589111	18.4179211
2769.04053	11.7494574	169.999557
2769.05273	7.28648806	379.374023
2769.51001	16.4856682	152.343353
2769.88013	10.7475662	64.6092072
2770.95337	12.2959423	66.0935822
2771.23218	21.4951248	56.562355
2771.44653	12.2959423	36.2889709
2774.10181	8.10621643	15.8398027
2774.52148	11.2940521	145.468384
2774.85962	6.19351625	20.8593216
2774.9917	3.55216718	223.74942
2775.07153	11.6583757	59.2967224
2775.35718	16.4856682	18.1249542
2775.53101	7.37756968	32.6171036
2775.96167	1.82162786	26.1718082
2776.7688	7.19540739	30.8592968
2776.88086	9.5635128	30.7030468
2776.96655	5.46486807	27.6561794
2776.96875	13.7532387	26.4061832
2777.35278	9.47243214	56.64048
2777.45972	14.0264816	173.124557
2778.84619	14.4818869	72.8904419
2778.99609	20.948637	74.6091843
2779.01147	5.00946283	41.2498932
2780.36328	12.2959423	35.9374084
2780.8938	4.55405855	27.4218044
2781.20166	9.0170269	244.061874
2783.07886	12.2048626	102.499741
2783.32764	19.127018	17.4022999
2784.16846	10.2010794	106.874725
2784.31323	10.8386478	39.609272
2784.31372	12.5691862	66.5623322
2785.16602	13.1156721	24.6483746
2785.38818	9.47243214	223.74942
2786.55151	13.1156721	92.9685135
2786.66064	12.3870239	300.624237
2788.23267	12.2959423	314.686707
2788.24072	12.1137819	1727.49561
2789.27441	5.46486807	79.609169
2789.37842	18.0340462	84.9997787
2789.38232	9.29027081	66.8748322
2789.44604	9.92783737	63.0467148
2789.99023	12.2959423	351.249115
2791.74683	12.6602669	86.4060287
2793.42358	14.2086449	18.5741711
2793.99609	14.9372931	23.3593159
2794.94653	10.8386478	99.8434906
2795.56348	15.5748596	36.7577171
2798.28833	9.29027081	20.8202591
2799.96387	3.27892423	23.3593159
2800.67456	9.74567509	125.62468
2802.10059	5.55594921	24.9999352
2802.46802	4.55405855	33.1639786
